athlete_id,age,weight,resting_hr,avg_hr,max_hr,hrv,vo2max,speed_avg,distance_km,duration_min,training_load,sleep_hours,fatigue_score,performance_score,injury_risk
59,34,77.2,52.0,141.2,159.3,58.2,35.5,9.54,3.16,19.9,28.1,7.2,0.0,53.3,0
87,26,67.6,60.0,133.7,151.8,74.9,46.2,7.4,14.18,115.0,153.7,7.0,0.0,53.3,1
96,34,80.5,56.0,150.4,167.6,62.5,41.5,15.6,6.41,24.7,37.1,6.6,0.5,66.8,0
81,38,72.6,57.0,140.4,158.0,60.8,48.5,12.66,7.44,35.3,49.5,7.3,0.0,64.7,0
81,36,71.6,57.0,172.3,178.5,65.2,42.3,13.32,4.66,21.0,36.2,7.5,0.0,63.6,0
14,24,59.8,52.0,139.0,161.0,59.1,48.6,12.6,10.85,51.6,71.8,6.2,1.2,62.3,0
9,26,72.3,44.0,129.0,144.8,68.3,47.1,13.15,5.66,25.8,33.3,7.4,0.0,65.1,0
40,24,63.3,55.0,117.7,129.7,59.6,58.0,12.16,6.53,32.2,37.9,8.2,0.0,67.5,0
66,30,64.9,62.0,149.5,173.3,69.7,51.0,12.54,8.9,42.6,63.7,7.7,0.0,65.5,0
25,28,63.5,49.0,141.6,156.2,77.2,37.0,12.22,4.81,23.6,33.4,7.9,0.0,59.2,0
73,31,61.5,60.0,128.6,146.9,57.8,40.4,10.78,7.46,41.5,53.4,7.2,0.2,57.3,0
22,36,87.0,75.0,167.8,195.2,63.7,48.3,11.91,12.21,61.5,103.2,6.1,1.3,60.6,1
4,28,80.7,68.0,160.0,173.0,69.6,42.4,12.55,9.28,44.4,71.0,6.2,0.7,60.7,0
26,30,85.4,73.0,149.6,161.9,60.6,30.2,12.22,8.39,41.2,61.6,7.3,0.0,56.5,0
58,31,60.2,63.0,170.5,191.8,69.6,56.1,9.04,8.64,57.3,97.8,7.9,0.0,60.5,1
29,30,70.6,69.0,159.9,185.7,70.6,52.3,9.31,6.83,44.0,70.4,9.8,0.0,59.5,0
98,18,59.7,54.0,137.7,149.8,75.8,51.1,14.17,13.99,59.2,81.6,8.0,0.0,68.8,1
87,25,64.4,55.0,134.4,156.5,58.9,44.4,11.39,5.56,29.3,39.4,5.8,1.4,57.7,0
37,29,62.7,38.0,162.3,185.2,55.6,50.6,13.17,8.63,39.3,63.8,6.2,1.3,63.9,0
75,36,79.9,69.0,155.9,165.6,61.9,43.8,9.82,8.35,51.0,79.5,9.3,0.0,57.1,1
70,29,66.8,72.0,152.5,176.5,55.3,49.2,9.05,11.03,73.1,111.5,6.8,1.0,55.8,1
18,25,78.5,56.0,137.3,161.7,70.6,42.5,10.31,11.31,65.8,90.3,7.0,0.0,57.6,1
85,25,74.8,58.0,159.1,177.6,53.4,57.1,11.55,7.9,41.0,65.3,6.0,1.6,62.7,0
42,38,88.4,54.0,138.7,164.9,88.3,38.6,10.67,8.87,49.9,69.2,8.6,0.0,56.8,0
100,30,58.2,63.0,148.5,174.2,78.0,55.4,14.59,8.99,37.0,54.9,7.5,0.0,71.3,0
41,29,80.1,69.0,171.7,192.2,65.1,48.2,12.36,1.18,5.7,9.9,6.2,0.6,62.9,0
38,33,79.2,46.0,140.1,157.8,73.7,45.1,15.7,3.23,12.4,17.3,6.0,0.4,68.6,0
34,18,62.2,63.0,126.4,141.5,48.6,49.0,12.81,6.18,29.0,36.6,7.3,0.4,64.3,0
17,30,78.1,58.0,134.2,154.0,90.2,52.4,7.17,6.32,52.8,70.9,7.0,0.0,55.3,0
37,24,72.7,61.0,164.9,187.8,59.1,56.2,14.11,4.4,18.7,30.9,7.8,0.0,70.7,0
25,22,68.2,64.0,153.8,172.2,63.8,49.9,8.98,10.25,68.5,105.3,7.5,0.0,57.9,1
76,25,63.4,58.0,148.1,157.1,46.4,42.7,12.46,8.01,38.6,57.1,6.7,1.2,59.5,0
87,31,64.2,59.0,142.4,168.7,69.9,48.3,10.45,7.36,42.2,60.1,6.5,0.4,59.5,0
86,30,86.4,58.0,157.3,178.2,53.9,58.9,16.29,4.23,15.6,24.5,6.8,0.6,75.0,0
85,32,70.0,68.0,137.3,155.4,66.0,56.1,14.88,7.87,31.7,43.5,6.4,0.5,71.3,0
27,34,76.3,63.0,154.6,178.9,59.6,53.5,10.52,0.12,0.7,1.1,6.9,0.2,62.1,0
57,32,63.7,62.0,139.0,166.7,54.2,52.8,11.75,7.51,38.4,53.3,7.0,0.5,63.5,0
31,37,63.8,50.0,136.5,142.5,57.0,52.2,12.49,8.19,39.3,53.7,6.1,1.3,63.2,0
6,35,78.7,57.0,140.4,162.6,67.3,55.0,13.73,8.73,38.1,53.6,7.6,0.0,69.4,0
91,35,59.2,67.0,144.4,157.2,52.2,45.3,12.06,3.31,16.5,23.8,6.6,0.9,60.5,0
40,19,66.7,60.0,149.3,171.8,57.5,39.9,9.95,8.67,52.3,78.1,6.2,1.4,53.1,1
98,21,70.3,65.0,153.5,174.2,71.6,48.4,10.56,4.88,27.7,42.5,6.6,0.0,60.5,0
12,18,70.9,74.0,94.7,117.9,91.0,43.1,11.99,5.56,27.8,26.4,7.2,0.0,61.2,0
53,21,68.6,68.0,137.9,155.4,69.8,41.7,14.47,10.15,42.1,58.1,7.1,0.0,65.6,0
71,35,73.2,61.0,144.1,154.8,55.8,43.7,12.86,14.04,65.5,94.5,7.4,0.3,62.7,1
10,22,75.5,56.0,172.6,190.3,61.3,62.9,10.45,8.15,46.8,80.8,7.9,0.0,66.1,1
45,36,75.9,40.0,133.8,155.8,65.3,48.8,13.3,5.55,25.0,33.5,8.3,0.0,66.1,0
17,32,62.1,59.0,152.4,177.5,61.5,50.2,11.23,8.57,45.8,69.8,7.3,0.0,62.5,0
26,25,67.7,57.0,172.4,186.6,74.0,40.7,13.78,10.82,47.1,81.2,5.9,0.8,62.3,1
85,37,79.6,63.0,130.3,155.4,67.2,36.9,17.05,9.86,34.7,45.2,6.7,0.1,68.6,0
92,34,77.2,59.0,155.9,172.7,74.1,43.1,11.28,16.23,86.3,134.6,6.0,1.0,57.9,1
62,18,59.0,57.0,138.0,159.8,61.9,56.6,13.6,5.85,25.8,35.6,8.7,0.0,69.9,0
46,29,72.8,46.0,142.4,159.9,78.3,50.0,10.51,8.76,50.0,71.2,9.0,0.0,61.0,0
64,36,54.2,52.0,138.0,158.9,63.3,51.6,11.78,12.65,64.4,88.9,7.7,0.0,64.2,1
2,32,70.4,64.0,139.0,163.5,55.3,52.4,12.06,12.46,62.0,86.2,7.9,0.0,65.1,1
54,26,85.2,74.0,190.8,204.7,86.8,44.5,11.61,2.15,11.1,21.2,7.3,0.0,61.0,0
65,24,62.4,59.0,162.7,179.3,46.8,56.3,16.93,7.99,28.3,46.1,7.4,0.5,75.3,0
51,19,63.3,63.0,166.5,187.5,57.6,44.2,11.39,12.45,65.6,109.3,5.4,2.3,55.9,1
53,26,76.1,68.0,157.4,189.4,58.7,56.4,13.17,16.67,75.9,119.5,6.9,0.7,67.5,1
36,27,57.7,54.0,125.9,141.6,90.1,50.7,8.14,10.11,74.5,93.8,6.1,0.0,56.5,1
26,19,64.9,63.0,155.9,186.1,83.1,37.3,12.86,6.9,32.2,50.2,7.3,0.0,60.6,0
29,36,74.8,54.0,166.1,196.1,79.9,43.5,14.28,4.97,20.9,34.7,6.9,0.0,66.0,0
21,28,64.9,67.0,137.2,156.7,61.7,37.3,10.94,14.66,80.3,110.2,8.9,0.0,56.8,1
11,30,68.1,61.0,164.5,183.0,89.3,55.0,6.98,10.19,87.6,144.0,7.9,0.0,56.0,1
40,27,76.0,62.0,160.6,177.1,68.7,47.9,11.92,5.46,27.5,44.1,7.3,0.0,63.0,0
11,31,73.4,54.0,177.8,197.4,74.8,34.6,12.03,7.39,36.8,65.5,6.7,0.0,57.9,0
36,35,72.1,66.0,143.7,156.7,66.8,50.3,13.45,8.93,39.8,57.3,8.7,0.0,67.0,0
59,36,67.3,77.0,133.5,153.2,64.5,44.8,16.02,9.63,36.1,48.2,7.0,0.0,69.9,0
39,39,73.0,52.0,144.6,172.1,62.5,39.1,11.24,5.3,28.3,40.9,7.3,0.0,58.1,0
99,26,69.0,57.0,171.5,188.5,62.9,58.1,10.29,6.16,35.9,61.6,7.0,0.1,63.6,0
54,24,73.7,62.0,122.6,141.4,71.1,48.6,9.67,3.04,18.9,23.1,6.6,0.0,58.8,0
98,20,66.0,66.0,119.0,130.5,68.7,46.2,12.4,11.12,53.8,64.0,7.0,0.0,63.3,0
55,37,68.5,56.0,151.3,173.2,64.7,45.6,12.96,6.98,32.3,48.9,5.0,2.0,60.2,0
24,23,62.1,37.0,143.4,164.7,80.1,38.9,10.91,9.4,51.7,74.1,5.5,0.9,55.6,0
22,38,69.7,71.0,150.1,170.4,35.3,40.2,13.56,12.27,54.3,81.5,7.3,1.3,60.6,1
69,19,63.5,66.0,164.2,183.1,70.1,55.7,12.93,8.66,40.2,66.0,8.6,0.0,68.1,0
56,23,61.1,46.0,141.7,160.2,72.2,45.2,12.09,7.66,38.0,53.9,7.3,0.0,62.2,0
33,20,72.1,55.0,121.9,144.4,76.5,48.1,10.2,8.58,50.5,61.6,6.3,0.2,59.2,0
36,33,71.7,73.0,180.7,200.5,64.4,35.7,11.04,8.19,44.5,80.4,5.6,1.6,53.1,1
20,25,76.3,72.0,135.0,156.6,67.1,40.1,7.14,11.74,98.6,133.2,7.8,0.0,50.3,1
83,19,66.6,68.0,134.1,155.2,74.9,51.7,12.47,8.93,43.0,57.6,6.4,0.1,65.4,0
99,34,73.3,59.0,166.6,192.2,79.9,50.3,12.05,6.37,31.7,52.8,7.6,0.0,64.2,0
81,26,74.4,61.0,144.2,167.6,62.0,58.5,12.38,11.14,54.0,77.9,7.4,0.0,68.2,1
62,29,73.6,59.0,149.0,170.0,67.7,56.1,13.01,11.69,53.9,80.4,7.5,0.0,68.4,1
98,20,63.4,69.0,157.2,184.8,81.8,46.6,12.77,3.99,18.7,29.4,7.0,0.0,64.2,0
73,28,71.2,53.0,166.3,188.4,43.8,50.8,11.78,12.6,64.2,106.7,7.4,1.0,62.0,1
26,18,72.9,54.0,145.0,171.5,58.1,46.1,12.1,9.09,45.1,65.4,6.9,0.5,61.6,0
66,30,70.1,68.0,172.8,195.8,79.7,60.3,9.19,8.85,57.8,99.8,6.4,0.2,62.2,1
73,32,53.3,60.0,118.0,128.8,75.9,54.9,10.83,11.02,61.0,72.0,6.0,0.5,62.6,0
73,22,71.3,71.0,161.4,187.9,70.2,49.0,12.1,6.3,31.2,50.4,4.6,2.1,59.6,0
40,38,87.7,55.0,137.4,158.1,60.5,49.2,10.53,10.86,61.9,85.1,6.8,0.6,59.6,1
17,34,67.1,60.0,170.6,190.3,56.2,56.7,13.72,6.87,30.0,51.2,8.5,0.0,70.1,0
1,23,64.2,53.0,152.1,173.5,59.1,51.5,10.68,3.58,20.1,30.5,7.7,0.0,62.0,0
89,38,73.0,60.0,139.9,158.2,80.5,57.4,12.43,5.01,24.2,33.8,7.2,0.0,67.8,0
61,39,72.5,48.0,159.9,181.1,58.7,34.8,12.23,9.7,47.6,76.1,6.3,1.2,56.0,0
43,28,79.5,56.0,163.4,180.4,66.0,50.8,13.49,5.16,23.0,37.5,8.0,0.0,67.3,0
42,35,59.9,49.0,159.6,186.0,57.5,44.9,13.8,12.83,55.8,89.0,6.9,0.7,64.2,1
25,21,75.9,66.0,134.6,154.0,73.4,58.5,13.39,11.57,51.8,69.8,8.6,0.0,70.2,0
39,20,74.7,66.0,142.7,160.8,59.6,57.3,7.79,12.0,92.5,132.0,6.0,1.7,55.2,1
35,30,68.9,46.0,149.9,165.3,64.0,48.2,14.39,8.37,34.9,52.4,6.3,0.8,66.4,0
3,26,72.7,71.0,149.4,170.7,48.2,57.2,15.05,8.77,35.0,52.2,6.2,1.7,69.6,0
44,38,78.2,80.0,161.2,182.2,48.9,58.7,11.04,4.42,24.0,38.7,5.5,2.2,61.1,0
51,23,77.0,60.0,119.8,141.7,65.1,48.4,12.47,10.99,52.9,63.3,6.1,1.0,62.3,0
94,29,60.9,55.0,155.0,169.9,51.7,62.8,10.22,9.14,53.7,83.2,7.1,0.7,64.1,1
98,19,76.6,83.0,145.7,157.6,86.1,47.8,8.1,9.7,71.8,104.6,6.3,0.0,55.3,1
12,20,69.5,49.0,137.4,160.6,44.4,46.7,10.52,13.06,74.5,102.4,3.1,5.1,49.4,1
19,20,70.6,60.0,138.9,166.3,57.0,53.2,10.92,6.18,34.0,47.2,8.1,0.0,63.1,0
44,29,70.6,61.0,146.8,161.7,65.2,45.9,11.29,7.62,40.5,59.5,5.3,1.7,57.5,0
59,32,68.8,71.0,96.0,123.9,61.3,48.5,10.08,8.98,53.4,51.3,7.6,0.0,59.6,0
49,26,79.5,63.0,139.5,160.9,54.0,56.5,10.53,5.19,29.6,41.3,7.0,0.5,62.7,0
61,25,69.3,56.0,136.9,156.8,55.4,48.1,11.98,7.44,37.3,51.0,9.1,0.0,63.2,0
17,28,61.0,52.0,158.0,176.0,55.1,37.8,10.46,9.48,54.4,85.9,8.0,0.0,56.1,1
74,33,66.9,57.0,137.9,151.0,62.1,50.2,13.09,7.02,32.2,44.4,6.5,0.6,65.0,0
57,39,71.4,52.0,146.8,171.7,84.5,43.8,13.36,11.93,53.6,78.6,6.3,0.0,64.3,1
55,21,79.8,60.0,173.1,189.3,65.8,53.2,16.76,3.47,12.4,21.5,8.5,0.0,74.8,0
47,18,74.8,55.0,164.9,181.0,76.8,52.2,14.25,11.37,47.9,78.9,5.5,1.0,67.3,1
12,24,63.2,48.0,163.5,188.5,70.1,56.8,12.49,9.98,48.0,78.5,7.2,0.0,67.7,1
62,19,89.9,70.0,142.5,153.1,76.1,53.4,10.76,6.29,35.1,50.0,6.9,0.0,62.9,0
80,22,72.1,56.0,158.1,170.5,37.0,54.5,12.59,5.23,24.9,39.4,6.7,1.7,63.6,0
88,24,80.2,50.0,146.5,166.4,62.0,44.0,12.65,1.76,8.3,12.2,7.4,0.0,62.9,0
83,21,68.8,59.0,147.1,168.5,78.1,52.8,10.97,5.61,30.7,45.1,7.2,0.0,63.1,0
8,22,74.3,61.0,156.1,178.6,59.3,59.8,13.57,11.14,49.3,76.9,7.5,0.0,71.1,0
95,18,76.7,46.0,141.0,159.5,82.6,43.9,9.2,7.83,51.1,72.0,7.1,0.0,56.0,0
21,18,79.7,63.0,172.4,205.0,79.8,58.8,11.51,11.49,59.9,103.2,7.4,0.0,66.5,1
81,32,78.5,52.0,147.6,166.5,60.3,44.7,13.11,6.14,28.1,41.5,7.1,0.1,63.9,0
87,37,77.0,74.0,159.3,178.1,60.0,42.9,11.42,10.12,53.2,84.7,6.3,1.1,57.8,1
80,36,67.5,64.0,171.8,187.8,54.9,49.8,11.59,5.85,30.3,52.0,7.0,0.5,62.1,0
70,27,65.4,57.0,165.5,186.1,58.7,52.3,11.72,5.1,26.1,43.2,6.3,1.0,62.4,0
72,35,72.7,54.0,128.9,151.9,52.7,53.5,10.33,7.68,44.6,57.5,6.2,1.4,59.2,0
25,20,77.5,59.0,156.7,182.7,69.3,42.2,14.35,6.01,25.1,39.3,6.7,0.1,65.5,0
82,28,68.2,65.0,162.8,175.3,50.4,50.6,9.96,3.37,20.3,33.0,6.9,0.8,58.6,0
89,32,78.5,60.0,163.4,182.1,71.0,43.9,12.64,7.45,35.4,57.8,7.0,0.0,62.8,0
12,28,81.6,58.0,133.3,155.5,71.3,39.1,12.83,8.32,38.9,51.9,7.9,0.0,61.3,0
15,34,62.7,60.0,140.1,163.1,48.4,42.4,10.1,11.81,70.1,98.3,6.5,1.6,54.0,1
59,34,63.3,55.0,164.9,185.0,80.5,43.5,12.15,10.81,53.4,88.1,7.2,0.0,61.7,1
26,23,68.9,57.0,138.6,161.3,70.1,51.1,10.18,11.66,68.7,95.2,7.1,0.0,60.8,1
26,22,72.5,43.0,145.5,161.5,72.5,54.9,14.78,10.16,41.2,60.0,6.4,0.3,71.0,0
47,25,65.8,68.0,173.6,201.4,57.4,39.2,9.72,9.0,55.5,96.4,7.1,0.5,54.0,1
32,19,80.8,62.0,149.3,174.2,71.2,50.1,10.69,4.31,24.2,36.1,8.0,0.0,61.4,0
10,33,73.4,54.0,139.1,152.4,76.3,40.9,9.55,8.45,53.1,73.8,7.2,0.0,55.5,0
16,37,70.3,75.0,136.8,151.5,64.0,51.8,9.28,9.79,63.3,86.6,7.2,0.0,59.3,1
71,29,58.5,61.0,155.0,169.8,85.0,44.3,15.18,12.37,48.9,75.8,6.3,0.0,68.1,0
17,23,59.5,52.0,130.0,153.4,65.4,41.7,13.09,10.06,46.1,60.0,9.0,0.0,62.8,0
23,18,72.2,67.0,146.3,159.9,76.4,52.8,12.28,11.72,57.3,83.8,6.4,0.2,65.2,1
26,21,52.9,63.0,155.0,173.3,67.9,44.5,10.69,4.9,27.5,42.7,5.3,1.5,56.2,0
85,34,78.1,63.0,169.5,191.8,70.9,46.1,13.82,7.02,30.5,51.7,7.9,0.0,66.1,0
86,30,68.7,57.0,160.0,179.7,48.3,34.7,10.35,9.29,53.8,86.1,6.9,1.1,52.3,1
7,35,95.9,64.0,139.3,160.6,68.7,53.7,13.59,11.48,50.7,70.6,6.7,0.2,68.2,0
14,22,88.5,58.0,167.7,182.3,57.7,52.9,10.25,7.56,44.3,74.2,6.5,1.0,59.6,0
79,20,68.5,64.0,145.5,168.5,56.5,48.0,10.71,7.75,43.4,63.2,8.9,0.0,60.6,0
7,28,69.1,45.0,131.5,148.4,82.4,38.8,13.52,10.06,44.7,58.7,7.4,0.0,62.6,0
9,30,78.0,57.0,147.4,165.8,62.9,55.3,13.73,4.62,20.2,29.8,7.5,0.0,69.6,0
48,21,83.6,74.0,171.6,192.8,55.0,44.0,13.19,12.82,58.3,100.0,7.2,0.6,62.8,1
72,31,56.9,54.0,152.5,173.0,61.4,45.3,9.9,5.36,32.5,49.6,7.3,0.0,57.9,0
59,39,55.7,55.0,150.2,170.3,52.0,61.9,11.11,2.24,12.1,18.2,8.4,0.0,67.0,0
87,28,65.0,56.0,174.6,190.8,79.3,43.8,12.31,8.03,39.1,68.3,6.7,0.0,62.1,0
93,27,74.7,50.0,128.5,147.0,58.0,52.5,10.3,13.1,76.3,98.0,5.5,2.0,57.5,1
82,36,74.0,42.0,130.7,150.7,70.3,51.4,14.74,9.76,39.7,51.9,7.9,0.0,70.0,0
95,35,78.6,58.0,125.8,138.9,78.6,50.3,7.2,10.25,85.5,107.5,7.5,0.0,54.5,1
94,23,60.4,61.0,155.6,173.3,60.0,49.7,10.44,8.12,46.7,72.6,7.1,0.3,60.3,0
39,32,51.5,60.0,152.5,174.4,70.3,50.3,10.98,7.54,41.2,62.9,7.5,0.0,62.1,0
99,38,76.9,59.0,173.1,186.8,54.7,49.6,6.31,3.37,32.0,55.4,6.6,0.9,50.7,0
18,27,63.4,60.0,153.7,179.4,89.5,47.7,9.21,1.22,8.0,12.2,7.0,0.0,57.5,0
59,22,53.9,68.0,143.9,170.3,74.4,57.1,13.25,8.59,38.9,56.0,6.9,0.0,69.3,0
17,22,71.2,58.0,150.0,163.8,63.1,40.1,12.06,11.94,59.4,89.1,6.4,0.9,58.4,1
14,27,76.3,55.0,151.8,178.6,57.3,54.1,15.15,9.03,35.8,54.3,8.2,0.0,71.9,0
31,22,69.0,58.0,124.9,144.2,63.9,52.9,15.09,9.87,39.2,49.0,5.6,1.5,68.4,0
24,20,66.3,65.0,190.7,212.7,61.6,52.2,12.87,12.75,59.5,113.4,9.4,0.0,66.6,1
99,23,68.7,71.0,157.8,175.3,84.5,54.7,12.63,8.99,42.7,67.4,7.9,0.0,67.1,0
60,21,67.0,55.0,153.2,177.8,52.7,47.4,12.13,7.63,37.7,57.8,5.2,2.4,58.4,0
45,35,59.2,61.0,159.2,181.3,66.3,36.8,6.69,5.54,49.7,79.2,6.8,0.3,47.5,1
98,26,64.3,63.0,160.6,176.6,64.8,47.6,9.21,14.07,91.6,147.2,6.8,0.7,56.1,1
3,34,74.2,52.0,147.9,162.1,63.8,42.1,12.2,9.58,47.1,69.7,7.4,0.0,61.2,0
37,30,72.6,60.0,140.5,153.2,63.9,43.6,13.23,5.17,23.4,32.9,6.0,1.0,62.0,0
43,32,71.3,48.0,159.0,179.9,63.8,40.5,12.58,4.49,21.4,34.0,7.0,0.0,61.4,0
40,37,62.0,46.0,155.8,178.6,73.7,45.1,10.22,11.76,69.1,107.6,6.9,0.0,58.5,1
90,34,68.5,63.0,137.9,161.1,71.1,44.4,13.87,4.89,21.1,29.1,6.3,0.3,64.9,0
55,30,52.6,57.0,171.3,190.7,69.2,33.7,14.96,13.56,54.4,93.1,6.1,0.9,61.7,1
87,33,71.4,62.0,154.4,168.6,34.7,52.2,13.88,-0.27,-1.2,-1.8,7.9,0.3,68.0,0
39,39,81.4,60.0,160.9,177.5,68.0,61.3,13.98,12.27,52.7,84.7,5.3,1.7,69.0,1
15,21,58.2,52.0,170.9,196.6,48.4,51.6,10.88,9.46,52.2,89.1,7.5,0.5,61.3,1
4,22,65.3,60.0,150.3,167.9,71.5,46.8,14.15,8.36,35.4,53.3,7.8,0.0,67.0,0
93,22,72.6,50.0,154.8,175.5,79.7,47.7,12.29,7.47,36.5,56.5,6.8,0.0,63.7,0
86,26,80.0,71.0,162.2,176.8,55.7,45.5,13.02,13.67,63.0,102.1,7.1,0.7,62.9,1
25,34,66.4,49.0,139.1,160.8,62.4,48.5,12.73,10.12,47.7,66.4,8.2,0.0,64.9,0
13,30,64.5,58.0,150.8,168.5,59.0,47.8,11.76,5.29,27.0,40.7,6.3,1.0,60.7,0
82,19,54.2,52.0,151.9,177.1,77.4,43.0,10.28,2.84,16.6,25.2,6.4,0.0,57.7,0
33,30,70.8,65.0,135.7,159.5,66.0,58.1,11.84,8.53,43.3,58.7,6.5,0.5,65.9,0
16,39,86.3,57.0,184.8,202.3,82.3,39.1,13.97,8.0,34.3,63.4,8.2,0.0,63.6,0
42,38,72.2,56.0,128.9,148.3,69.1,52.3,11.12,3.44,18.6,23.9,8.3,0.0,63.2,0
66,36,69.8,67.0,130.5,147.8,67.4,47.4,13.79,7.83,34.1,44.5,5.6,1.2,64.0,0
55,20,72.6,60.0,169.7,182.6,65.7,59.4,13.47,6.28,28.0,47.4,8.0,0.0,70.7,0
99,27,69.9,64.0,160.7,176.4,73.2,50.0,11.4,8.03,42.2,67.9,7.8,0.0,62.8,0
42,19,63.5,52.0,134.6,155.6,47.6,45.8,14.78,10.18,41.3,55.6,8.6,0.0,67.9,0
34,30,76.6,49.0,159.1,180.7,65.9,46.5,11.29,12.48,66.3,105.5,7.4,0.0,61.2,1
30,36,71.8,61.0,172.0,192.8,64.3,48.2,15.02,10.73,42.9,73.7,7.0,0.2,68.9,0
13,34,70.1,57.0,149.5,168.0,72.3,41.1,12.87,5.84,27.2,40.7,8.1,0.0,62.2,0
13,38,62.2,65.0,189.0,213.6,63.1,43.4,11.97,9.11,45.7,86.3,7.7,0.0,61.3,1
18,31,80.4,59.0,124.1,144.5,54.6,37.3,10.22,8.19,48.1,59.7,9.2,0.0,55.4,0
32,29,75.3,62.0,160.4,183.9,65.1,42.5,11.82,4.0,20.3,32.6,8.0,0.0,60.6,0
96,38,65.6,47.0,167.5,178.6,54.2,48.6,11.59,9.19,47.6,79.7,7.2,0.5,61.5,1
99,29,78.0,75.0,163.4,163.8,45.7,49.8,9.48,13.57,85.9,140.3,5.8,2.6,53.7,1
39,28,66.0,59.0,146.9,168.4,72.3,36.1,11.56,8.1,42.0,61.7,6.4,0.3,57.0,0
46,24,63.7,66.0,145.6,158.5,70.8,47.2,10.39,3.22,18.6,27.1,5.6,1.0,57.6,0
29,21,63.9,53.0,156.7,175.6,69.7,51.4,13.17,8.09,36.9,57.7,6.8,0.0,66.9,0
62,36,55.8,62.0,162.2,180.7,78.0,47.0,14.61,4.36,17.9,29.0,7.9,0.0,68.0,0
93,18,73.8,50.0,159.0,187.0,58.3,44.2,9.55,10.59,66.6,105.9,7.0,0.6,55.5,1
62,20,55.4,64.0,165.6,187.6,50.7,45.5,15.42,9.57,37.2,61.7,8.0,0.0,69.1,0
57,30,60.2,57.0,134.7,155.5,64.3,44.8,11.74,7.49,38.3,51.5,7.3,0.0,61.4,0
16,32,53.4,60.0,146.6,170.8,61.5,44.2,10.05,7.01,41.8,61.3,6.6,0.6,56.5,0
56,19,69.3,66.0,135.9,157.7,56.6,49.0,13.52,7.36,32.7,44.4,7.1,0.3,66.0,0
10,28,68.8,50.0,144.2,161.9,64.2,61.8,11.11,8.02,43.3,62.5,7.5,0.0,67.0,0
30,21,67.4,55.0,165.2,190.6,58.9,43.5,11.84,5.68,28.8,47.6,7.1,0.2,60.8,0
25,36,61.7,64.0,151.6,166.1,46.6,46.1,11.19,3.84,20.6,31.2,7.2,0.7,59.5,0
84,34,60.6,77.0,189.1,210.7,60.6,47.7,10.37,11.42,66.1,124.9,6.2,1.4,57.1,1
5,20,73.7,59.0,152.9,165.2,53.6,43.9,13.45,6.84,30.5,46.7,6.6,1.0,62.5,0
65,35,65.6,65.0,150.9,171.9,67.3,54.6,11.43,8.5,44.6,67.4,9.3,0.0,64.7,0
94,25,72.5,59.0,151.6,172.6,58.4,33.8,9.13,8.86,58.2,88.3,8.2,0.0,51.8,1
49,39,62.9,76.0,140.4,168.8,76.1,44.8,13.1,8.97,41.1,57.7,5.5,1.0,62.2,0
3,36,71.4,46.0,149.1,161.3,81.0,52.9,9.59,4.48,28.0,41.8,4.6,1.5,57.3,0
45,22,80.4,61.0,166.9,183.9,71.8,46.2,9.69,2.97,18.4,30.7,7.1,0.0,57.9,0
14,24,74.7,47.0,151.7,175.8,49.5,43.1,14.39,6.23,26.0,39.4,7.9,0.0,66.0,0
30,38,66.7,40.0,138.1,159.8,80.1,50.6,9.61,9.19,57.4,79.2,6.5,0.0,59.5,1
68,25,72.1,62.0,136.1,157.0,80.8,53.4,7.37,5.82,47.4,64.5,8.0,0.0,56.1,0
18,22,68.1,61.0,143.2,158.5,65.2,49.3,13.25,6.94,31.4,45.0,7.1,0.0,66.2,0
62,34,70.1,58.0,151.1,168.2,78.2,43.2,11.39,14.38,75.7,114.5,6.8,0.0,60.1,1
37,22,67.4,59.0,167.9,194.1,59.5,50.7,11.56,2.46,12.8,21.5,7.8,0.0,63.4,0
25,21,68.7,85.0,129.9,149.6,46.3,45.6,11.37,5.73,30.3,39.3,6.5,1.4,58.2,0
48,39,71.7,58.0,145.2,167.1,57.4,52.5,12.46,13.69,65.9,95.7,6.7,0.9,64.1,1
65,36,62.1,64.0,152.2,171.6,82.3,56.9,10.49,7.87,45.0,68.4,7.7,0.0,63.7,0
53,38,61.9,55.0,122.5,136.6,50.1,32.4,14.95,5.88,23.6,28.9,7.0,0.7,61.5,0
79,19,58.9,62.0,137.5,162.2,65.0,48.7,9.05,11.51,76.3,104.9,8.9,0.0,57.6,1
73,28,57.2,58.0,139.8,162.3,65.3,37.6,12.89,8.17,38.0,53.1,7.7,0.0,60.8,0
15,39,60.3,57.0,138.1,169.6,59.9,62.7,13.28,6.96,31.4,43.4,7.6,0.0,71.6,0
49,30,71.3,75.0,152.9,167.8,60.6,45.2,10.48,8.58,49.1,75.1,7.0,0.4,58.2,0
88,32,62.9,69.0,147.6,171.7,65.7,52.5,9.95,6.03,36.3,53.6,7.9,0.0,60.9,0
68,29,74.1,61.0,141.7,155.1,59.4,47.8,14.03,4.95,21.2,30.0,6.7,0.5,66.2,0
12,39,70.3,42.0,156.4,177.2,50.8,43.2,10.02,7.66,45.9,71.8,7.3,0.5,56.2,0
59,38,54.3,57.0,175.8,200.7,67.2,42.5,10.79,4.97,27.6,48.6,6.1,0.8,57.0,0
